datetime,open_lag_0,high_lag_0,low_lag_0,close_lag_0,open_lag_1,high_lag_1,low_lag_1,close_lag_1,open_lag_2,high_lag_2,low_lag_2,close_lag_2,open_lag_3,high_lag_3,low_lag_3,close_lag_3,open_lag_4,high_lag_4,low_lag_4,close_lag_4,open_lag_5,high_lag_5,low_lag_5,close_lag_5,open_lag_6,high_lag_6,low_lag_6,close_lag_6,open_lag_7,high_lag_7,low_lag_7,close_lag_7,open_lag_8,high_lag_8,low_lag_8,close_lag_8,open_lag_9,high_lag_9,low_lag_9,close_lag_9,open_lag_10,high_lag_10,low_lag_10,close_lag_10,open_lag_11,high_lag_11,low_lag_11,close_lag_11,open_lag_12,high_lag_12,low_lag_12,close_lag_12,target,uid
2024-11-13 02:00:00,86600.21,87625.68,86574.64,87504.95,86689.64,87079.5,86220.5,86600.22,87311.46,87573.02,86589.63,86691.48,87282.93,87827.38,86379.92,87311.47,87981.36,88271.6,87174.97,87278.73,88374.86,88450.0,87137.69,87984.16,88158.54,88666.0,87820.0,88379.24,88035.43,88569.91,87695.0,88158.54,88660.74,88660.74,87500.0,88035.43,88315.96,88732.38,87690.39,88660.75,89618.09,89843.85,88242.19,88315.94,88865.58,90100.0,88824.81,89618.02,88982.24,89966.0,88800.0,88874.49,87335.5,86689.64_87573.02_86379.92_87278.73
2024-11-13 01:00:00,86689.64,87079.5,86220.5,86600.22,87311.46,87573.02,86589.63,86691.48,87282.93,87827.38,86379.92,87311.47,87981.36,88271.6,87174.97,87278.73,88374.86,88450.0,87137.69,87984.16,88158.54,88666.0,87820.0,88379.24,88035.43,88569.91,87695.0,88158.54,88660.74,88660.74,87500.0,88035.43,88315.96,88732.38,87690.39,88660.75,89618.09,89843.85,88242.19,88315.94,88865.58,90100.0,88824.81,89618.02,88982.24,89966.0,88800.0,88874.49,87073.9,89074.57,87023.88,88982.23,87504.95,87311.46_87827.38_87174.97_87984.16
2024-11-13 00:00:00,87311.46,87573.02,86589.63,86691.48,87282.93,87827.38,86379.92,87311.47,87981.36,88271.6,87174.97,87278.73,88374.86,88450.0,87137.69,87984.16,88158.54,88666.0,87820.0,88379.24,88035.43,88569.91,87695.0,88158.54,88660.74,88660.74,87500.0,88035.43,88315.96,88732.38,87690.39,88660.75,89618.09,89843.85,88242.19,88315.94,88865.58,90100.0,88824.81,89618.02,88982.24,89966.0,88800.0,88874.49,87073.9,89074.57,87023.88,88982.23,87166.21,88050.36,86970.09,87073.27,86600.22,87282.93_88271.6_87137.69_88379.24
2024-11-12 23:00:00,87282.93,87827.38,86379.92,87311.47,87981.36,88271.6,87174.97,87278.73,88374.86,88450.0,87137.69,87984.16,88158.54,88666.0,87820.0,88379.24,88035.43,88569.91,87695.0,88158.54,88660.74,88660.74,87500.0,88035.43,88315.96,88732.38,87690.39,88660.75,89618.09,89843.85,88242.19,88315.94,88865.58,90100.0,88824.81,89618.02,88982.24,89966.0,88800.0,88874.49,87073.9,89074.57,87023.88,88982.23,87166.21,88050.36,86970.09,87073.27,86711.06,87715.83,85811.54,87155.08,86691.48,87981.36_88450.0_87820.0_88158.54
2024-11-12 22:00:00,87981.36,88271.6,87174.97,87278.73,88374.86,88450.0,87137.69,87984.16,88158.54,88666.0,87820.0,88379.24,88035.43,88569.91,87695.0,88158.54,88660.74,88660.74,87500.0,88035.43,88315.96,88732.38,87690.39,88660.75,89618.09,89843.85,88242.19,88315.94,88865.58,90100.0,88824.81,89618.02,88982.24,89966.0,88800.0,88874.49,87073.9,89074.57,87023.88,88982.23,87166.21,88050.36,86970.09,87073.27,86711.06,87715.83,85811.54,87155.08,87059.56,87598.24,86212.1,86713.09,87311.47,88374.86_88666.0_87695.0_88035.43
2024-11-12 21:00:00,88374.86,88450.0,87137.69,87984.16,88158.54,88666.0,87820.0,88379.24,88035.43,88569.91,87695.0,88158.54,88660.74,88660.74,87500.0,88035.43,88315.96,88732.38,87690.39,88660.75,89618.09,89843.85,88242.19,88315.94,88865.58,90100.0,88824.81,89618.02,88982.24,89966.0,88800.0,88874.49,87073.9,89074.57,87023.88,88982.23,87166.21,88050.36,86970.09,87073.27,86711.06,87715.83,85811.54,87155.08,87059.56,87598.24,86212.1,86713.09,86381.18,86561.71,86248.89,86491.61,87278.73,88158.54_88569.91_87500.0_88660.75
2024-11-12 20:00:00,88158.54,88666.0,87820.0,88379.24,88035.43,88569.91,87695.0,88158.54,88660.74,88660.74,87500.0,88035.43,88315.96,88732.38,87690.39,88660.75,89618.09,89843.85,88242.19,88315.94,88865.58,90100.0,88824.81,89618.02,88982.24,89966.0,88800.0,88874.49,87073.9,89074.57,87023.88,88982.23,87166.21,88050.36,86970.09,87073.27,86711.06,87715.83,85811.54,87155.08,87059.56,87598.24,86212.1,86713.09,86381.18,86561.71,86248.89,86491.61,86395.39,86593.34,85830.75,86254.72,87984.16,88035.43_88660.74_87690.39_88315.94
2024-11-12 19:00:00,88035.43,88569.91,87695.0,88158.54,88660.74,88660.74,87500.0,88035.43,88315.96,88732.38,87690.39,88660.75,89618.09,89843.85,88242.19,88315.94,88865.58,90100.0,88824.81,89618.02,88982.24,89966.0,88800.0,88874.49,87073.9,89074.57,87023.88,88982.23,87166.21,88050.36,86970.09,87073.27,86711.06,87715.83,85811.54,87155.08,87059.56,87598.24,86212.1,86713.09,86381.18,86561.71,86248.89,86491.61,86395.39,86593.34,85830.75,86254.72,87241.31,87928.56,86253.01,86389.04,88379.24,88660.74_88732.38_88242.19_89618.02
2024-11-12 18:00:00,88660.74,88660.74,87500.0,88035.43,88315.96,88732.38,87690.39,88660.75,89618.09,89843.85,88242.19,88315.94,88865.58,90100.0,88824.81,89618.02,88982.24,89966.0,88800.0,88874.49,87073.9,89074.57,87023.88,88982.23,87166.21,88050.36,86970.09,87073.27,86711.06,87715.83,85811.54,87155.08,87059.56,87598.24,86212.1,86713.09,86381.18,86561.71,86248.89,86491.61,86395.39,86593.34,85830.75,86254.72,87241.31,87928.56,86253.01,86389.04,86851.79,87941.84,86600.01,87241.48,88158.54,88315.96_89843.85_88824.81_88874.49
2024-11-12 17:00:00,88315.96,88732.38,87690.39,88660.75,89618.09,89843.85,88242.19,88315.94,88865.58,90100.0,88824.81,89618.02,88982.24,89966.0,88800.0,88874.49,87073.9,89074.57,87023.88,88982.23,87166.21,88050.36,86970.09,87073.27,86711.06,87715.83,85811.54,87155.08,87059.56,87598.24,86212.1,86713.09,86381.18,86561.71,86248.89,86491.61,86395.39,86593.34,85830.75,86254.72,87241.31,87928.56,86253.01,86389.04,86851.79,87941.84,86600.01,87241.48,87737.83,87885.0,87700.8,87838.27,88035.43,89618.09_90100.0_88800.0_88982.23
2024-11-12 16:00:00,89618.09,89843.85,88242.19,88315.94,88865.58,90100.0,88824.81,89618.02,88982.24,89966.0,88800.0,88874.49,87073.9,89074.57,87023.88,88982.23,87166.21,88050.36,86970.09,87073.27,86711.06,87715.83,85811.54,87155.08,87059.56,87598.24,86212.1,86713.09,86381.18,86561.71,86248.89,86491.61,86395.39,86593.34,85830.75,86254.72,87241.31,87928.56,86253.01,86389.04,86851.79,87941.84,86600.01,87241.48,87737.83,87885.0,87700.8,87838.27,89414.08,89512.49,87734.5,87734.5,88660.75,88865.58_89966.0_87023.88_87073.27
2024-11-12 15:00:00,88865.58,90100.0,88824.81,89618.02,88982.24,89966.0,88800.0,88874.49,87073.9,89074.57,87023.88,88982.23,87166.21,88050.36,86970.09,87073.27,86711.06,87715.83,85811.54,87155.08,87059.56,87598.24,86212.1,86713.09,86381.18,86561.71,86248.89,86491.61,86395.39,86593.34,85830.75,86254.72,87241.31,87928.56,86253.01,86389.04,86851.79,87941.84,86600.01,87241.48,87737.83,87885.0,87700.8,87838.27,89414.08,89512.49,87734.5,87734.5,89113.95,89445.92,88838.84,89414.09,88315.94,88982.24_89074.57_86970.09_87155.08
2024-11-12 14:00:00,88982.24,89966.0,88800.0,88874.49,87073.9,89074.57,87023.88,88982.23,87166.21,88050.36,86970.09,87073.27,86711.06,87715.83,85811.54,87155.08,87059.56,87598.24,86212.1,86713.09,86381.18,86561.71,86248.89,86491.61,86395.39,86593.34,85830.75,86254.72,87241.31,87928.56,86253.01,86389.04,86851.79,87941.84,86600.01,87241.48,87737.83,87885.0,87700.8,87838.27,89414.08,89512.49,87734.5,87734.5,89113.95,89445.92,88838.84,89414.09,89652.9,89993.69,89077.17,89112.62,89618.02,87073.9_88050.36_85811.54_86713.09
2024-11-12 13:00:00,87073.9,89074.57,87023.88,88982.23,87166.21,88050.36,86970.09,87073.27,86711.06,87715.83,85811.54,87155.08,87059.56,87598.24,86212.1,86713.09,86381.18,86561.71,86248.89,86491.61,86395.39,86593.34,85830.75,86254.72,87241.31,87928.56,86253.01,86389.04,86851.79,87941.84,86600.01,87241.48,87737.83,87885.0,87700.8,87838.27,89414.08,89512.49,87734.5,87734.5,89113.95,89445.92,88838.84,89414.09,89652.9,89993.69,89077.17,89112.62,88487.11,89933.18,88259.89,89655.19,88874.49,87166.21_87715.83_86212.1_86491.61
2024-11-12 12:00:00,87166.21,88050.36,86970.09,87073.27,86711.06,87715.83,85811.54,87155.08,87059.56,87598.24,86212.1,86713.09,86381.18,86561.71,86248.89,86491.61,86395.39,86593.34,85830.75,86254.72,87241.31,87928.56,86253.01,86389.04,86851.79,87941.84,86600.01,87241.48,87737.83,87885.0,87700.8,87838.27,89414.08,89512.49,87734.5,87734.5,89113.95,89445.92,88838.84,89414.09,89652.9,89993.69,89077.17,89112.62,88487.11,89933.18,88259.89,89655.19,88537.85,88938.7,88260.85,88487.12,88982.23,86711.06_87598.24_86248.89_86254.72
2024-11-12 11:00:00,86711.06,87715.83,85811.54,87155.08,87059.56,87598.24,86212.1,86713.09,86381.18,86561.71,86248.89,86491.61,86395.39,86593.34,85830.75,86254.72,87241.31,87928.56,86253.01,86389.04,86851.79,87941.84,86600.01,87241.48,87737.83,87885.0,87700.8,87838.27,89414.08,89512.49,87734.5,87734.5,89113.95,89445.92,88838.84,89414.09,89652.9,89993.69,89077.17,89112.62,88487.11,89933.18,88259.89,89655.19,88537.85,88938.7,88260.85,88487.12,88176.01,89100.0,87829.73,88538.55,87073.27,87059.56_86561.71_85830.75_86389.04
2024-11-12 10:00:00,87059.56,87598.24,86212.1,86713.09,86381.18,86561.71,86248.89,86491.61,86395.39,86593.34,85830.75,86254.72,87241.31,87928.56,86253.01,86389.04,86851.79,87941.84,86600.01,87241.48,87737.83,87885.0,87700.8,87838.27,89414.08,89512.49,87734.5,87734.5,89113.95,89445.92,88838.84,89414.09,89652.9,89993.69,89077.17,89112.62,88487.11,89933.18,88259.89,89655.19,88537.85,88938.7,88260.85,88487.12,88176.01,89100.0,87829.73,88538.55,87815.74,87948.52,87650.02,87706.13,87155.08,86381.18_86593.34_86253.01_87241.48
2024-11-12 09:00:00,86381.18,86561.71,86248.89,86491.61,86395.39,86593.34,85830.75,86254.72,87241.31,87928.56,86253.01,86389.04,86851.79,87941.84,86600.01,87241.48,87737.83,87885.0,87700.8,87838.27,89414.08,89512.49,87734.5,87734.5,89113.95,89445.92,88838.84,89414.09,89652.9,89993.69,89077.17,89112.62,88487.11,89933.18,88259.89,89655.19,88537.85,88938.7,88260.85,88487.12,88176.01,89100.0,87829.73,88538.55,87815.74,87948.52,87650.02,87706.13,88666.03,88998.94,88262.78,88383.54,86713.09,86395.39_87928.56_86600.01_87838.27
2024-11-12 08:00:00,86395.39,86593.34,85830.75,86254.72,87241.31,87928.56,86253.01,86389.04,86851.79,87941.84,86600.01,87241.48,87737.83,87885.0,87700.8,87838.27,89414.08,89512.49,87734.5,87734.5,89113.95,89445.92,88838.84,89414.09,89652.9,89993.69,89077.17,89112.62,88487.11,89933.18,88259.89,89655.19,88537.85,88938.7,88260.85,88487.12,88176.01,89100.0,87829.73,88538.55,87815.74,87948.52,87650.02,87706.13,88666.03,88998.94,88262.78,88383.54,89093.35,89600.0,88719.54,88906.78,86491.61,87241.31_87941.84_87700.8_87734.5
2024-11-12 07:00:00,87241.31,87928.56,86253.01,86389.04,86851.79,87941.84,86600.01,87241.48,87737.83,87885.0,87700.8,87838.27,89414.08,89512.49,87734.5,87734.5,89113.95,89445.92,88838.84,89414.09,89652.9,89993.69,89077.17,89112.62,88487.11,89933.18,88259.89,89655.19,88537.85,88938.7,88260.85,88487.12,88176.01,89100.0,87829.73,88538.55,87815.74,87948.52,87650.02,87706.13,88666.03,88998.94,88262.78,88383.54,89093.35,89600.0,88719.54,88906.78,88770.74,89100.56,86674.94,89093.37,86254.72,86851.79_87885.0_87734.5_89414.09
2024-11-12 06:00:00,86851.79,87941.84,86600.01,87241.48,87737.83,87885.0,87700.8,87838.27,89414.08,89512.49,87734.5,87734.5,89113.95,89445.92,88838.84,89414.09,89652.9,89993.69,89077.17,89112.62,88487.11,89933.18,88259.89,89655.19,88537.85,88938.7,88260.85,88487.12,88176.01,89100.0,87829.73,88538.55,87815.74,87948.52,87650.02,87706.13,88666.03,88998.94,88262.78,88383.54,89093.35,89600.0,88719.54,88906.78,88770.74,89100.56,86674.94,89093.37,88085.26,89666.0,88081.42,88770.73,86389.04,87737.83_89512.49_88838.84_89112.62
2024-11-12 05:00:00,87737.83,87885.0,87700.8,87838.27,89414.08,89512.49,87734.5,87734.5,89113.95,89445.92,88838.84,89414.09,89652.9,89993.69,89077.17,89112.62,88487.11,89933.18,88259.89,89655.19,88537.85,88938.7,88260.85,88487.12,88176.01,89100.0,87829.73,88538.55,87815.74,87948.52,87650.02,87706.13,88666.03,88998.94,88262.78,88383.54,89093.35,89600.0,88719.54,88906.78,88770.74,89100.56,86674.94,89093.37,88085.26,89666.0,88081.42,88770.73,88034.54,88208.83,86499.0,88084.34,87241.48,89414.08_89445.92_89077.17_89655.19
2024-11-12 04:00:00,89414.08,89512.49,87734.5,87734.5,89113.95,89445.92,88838.84,89414.09,89652.9,89993.69,89077.17,89112.62,88487.11,89933.18,88259.89,89655.19,88537.85,88938.7,88260.85,88487.12,88176.01,89100.0,87829.73,88538.55,87815.74,87948.52,87650.02,87706.13,88666.03,88998.94,88262.78,88383.54,89093.35,89600.0,88719.54,88906.78,88770.74,89100.56,86674.94,89093.37,88085.26,89666.0,88081.42,88770.73,88034.54,88208.83,86499.0,88084.34,87058.85,88499.0,86862.0,88031.5,87838.27,89113.95_89993.69_88259.89_88487.12
2024-11-12 03:00:00,89113.95,89445.92,88838.84,89414.09,89652.9,89993.69,89077.17,89112.62,88487.11,89933.18,88259.89,89655.19,88537.85,88938.7,88260.85,88487.12,88176.01,89100.0,87829.73,88538.55,87815.74,87948.52,87650.02,87706.13,88666.03,88998.94,88262.78,88383.54,89093.35,89600.0,88719.54,88906.78,88770.74,89100.56,86674.94,89093.37,88085.26,89666.0,88081.42,88770.73,88034.54,88208.83,86499.0,88084.34,87058.85,88499.0,86862.0,88031.5,86279.53,87548.52,86226.37,87047.89,87734.5,89652.9_89933.18_88260.85_88538.55
2024-11-12 02:00:00,89652.9,89993.69,89077.17,89112.62,88487.11,89933.18,88259.89,89655.19,88537.85,88938.7,88260.85,88487.12,88176.01,89100.0,87829.73,88538.55,87815.74,87948.52,87650.02,87706.13,88666.03,88998.94,88262.78,88383.54,89093.35,89600.0,88719.54,88906.78,88770.74,89100.56,86674.94,89093.37,88085.26,89666.0,88081.42,88770.73,88034.54,88208.83,86499.0,88084.34,87058.85,88499.0,86862.0,88031.5,86279.53,87548.52,86226.37,87047.89,85965.47,86847.0,85560.05,86281.69,89414.09,88487.11_88938.7_87829.73_87706.13
2024-11-12 01:00:00,88487.11,89933.18,88259.89,89655.19,88537.85,88938.7,88260.85,88487.12,88176.01,89100.0,87829.73,88538.55,87815.74,87948.52,87650.02,87706.13,88666.03,88998.94,88262.78,88383.54,89093.35,89600.0,88719.54,88906.78,88770.74,89100.56,86674.94,89093.37,88085.26,89666.0,88081.42,88770.73,88034.54,88208.83,86499.0,88084.34,87058.85,88499.0,86862.0,88031.5,86279.53,87548.52,86226.37,87047.89,85965.47,86847.0,85560.05,86281.69,84740.22,85969.0,84315.92,85965.72,89112.62,88537.85_89100.0_87650.02_88383.54
2024-11-12 00:00:00,88537.85,88938.7,88260.85,88487.12,88176.01,89100.0,87829.73,88538.55,87815.74,87948.52,87650.02,87706.13,88666.03,88998.94,88262.78,88383.54,89093.35,89600.0,88719.54,88906.78,88770.74,89100.56,86674.94,89093.37,88085.26,89666.0,88081.42,88770.73,88034.54,88208.83,86499.0,88084.34,87058.85,88499.0,86862.0,88031.5,86279.53,87548.52,86226.37,87047.89,85965.47,86847.0,85560.05,86281.69,84740.22,85969.0,84315.92,85965.72,84330.9,85000.0,84319.87,84739.41,89655.19,88176.01_87948.52_88262.78_88906.78
2024-11-11 23:00:00,88176.01,89100.0,87829.73,88538.55,87815.74,87948.52,87650.02,87706.13,88666.03,88998.94,88262.78,88383.54,89093.35,89600.0,88719.54,88906.78,88770.74,89100.56,86674.94,89093.37,88085.26,89666.0,88081.42,88770.73,88034.54,88208.83,86499.0,88084.34,87058.85,88499.0,86862.0,88031.5,86279.53,87548.52,86226.37,87047.89,85965.47,86847.0,85560.05,86281.69,84740.22,85969.0,84315.92,85965.72,84330.9,85000.0,84319.87,84739.41,84196.18,85000.0,83944.11,84330.17,88487.12,87815.74_88998.94_88719.54_89093.37
2024-11-11 22:00:00,87815.74,87948.52,87650.02,87706.13,88666.03,88998.94,88262.78,88383.54,89093.35,89600.0,88719.54,88906.78,88770.74,89100.56,86674.94,89093.37,88085.26,89666.0,88081.42,88770.73,88034.54,88208.83,86499.0,88084.34,87058.85,88499.0,86862.0,88031.5,86279.53,87548.52,86226.37,87047.89,85965.47,86847.0,85560.05,86281.69,84740.22,85969.0,84315.92,85965.72,84330.9,85000.0,84319.87,84739.41,84196.18,85000.0,83944.11,84330.17,82600.49,84449.0,82454.0,84197.79,88538.55,88666.03_89600.0_86674.94_88770.73
2024-11-11 21:00:00,88666.03,88998.94,88262.78,88383.54,89093.35,89600.0,88719.54,88906.78,88770.74,89100.56,86674.94,89093.37,88085.26,89666.0,88081.42,88770.73,88034.54,88208.83,86499.0,88084.34,87058.85,88499.0,86862.0,88031.5,86279.53,87548.52,86226.37,87047.89,85965.47,86847.0,85560.05,86281.69,84740.22,85969.0,84315.92,85965.72,84330.9,85000.0,84319.87,84739.41,84196.18,85000.0,83944.11,84330.17,82600.49,84449.0,82454.0,84197.79,81900.0,82700.0,81602.51,82587.01,87706.13,89093.35_89100.56_88081.42_88084.34
2024-11-11 20:00:00,89093.35,89600.0,88719.54,88906.78,88770.74,89100.56,86674.94,89093.37,88085.26,89666.0,88081.42,88770.73,88034.54,88208.83,86499.0,88084.34,87058.85,88499.0,86862.0,88031.5,86279.53,87548.52,86226.37,87047.89,85965.47,86847.0,85560.05,86281.69,84740.22,85969.0,84315.92,85965.72,84330.9,85000.0,84319.87,84739.41,84196.18,85000.0,83944.11,84330.17,82600.49,84449.0,82454.0,84197.79,81900.0,82700.0,81602.51,82587.01,82237.21,82319.0,82027.67,82045.54,88383.54,88770.74_89666.0_86499.0_88031.5
2024-11-11 19:00:00,88770.74,89100.56,86674.94,89093.37,88085.26,89666.0,88081.42,88770.73,88034.54,88208.83,86499.0,88084.34,87058.85,88499.0,86862.0,88031.5,86279.53,87548.52,86226.37,87047.89,85965.47,86847.0,85560.05,86281.69,84740.22,85969.0,84315.92,85965.72,84330.9,85000.0,84319.87,84739.41,84196.18,85000.0,83944.11,84330.17,82600.49,84449.0,82454.0,84197.79,81900.0,82700.0,81602.51,82587.01,82237.21,82319.0,82027.67,82045.54,82217.97,82544.09,81805.82,82237.06,88906.78,88085.26_88208.83_86862.0_87047.89
2024-11-11 18:00:00,88085.26,89666.0,88081.42,88770.73,88034.54,88208.83,86499.0,88084.34,87058.85,88499.0,86862.0,88031.5,86279.53,87548.52,86226.37,87047.89,85965.47,86847.0,85560.05,86281.69,84740.22,85969.0,84315.92,85965.72,84330.9,85000.0,84319.87,84739.41,84196.18,85000.0,83944.11,84330.17,82600.49,84449.0,82454.0,84197.79,81900.0,82700.0,81602.51,82587.01,82237.21,82319.0,82027.67,82045.54,82217.97,82544.09,81805.82,82237.06,82048.12,82325.05,81906.0,82217.97,89093.37,88034.54_88499.0_86226.37_86281.69
2024-11-11 17:00:00,88034.54,88208.83,86499.0,88084.34,87058.85,88499.0,86862.0,88031.5,86279.53,87548.52,86226.37,87047.89,85965.47,86847.0,85560.05,86281.69,84740.22,85969.0,84315.92,85965.72,84330.9,85000.0,84319.87,84739.41,84196.18,85000.0,83944.11,84330.17,82600.49,84449.0,82454.0,84197.79,81900.0,82700.0,81602.51,82587.01,82237.21,82319.0,82027.67,82045.54,82217.97,82544.09,81805.82,82237.06,82048.12,82325.05,81906.0,82217.97,81771.95,82444.39,81738.74,82048.13,88770.73,87058.85_87548.52_85560.05_85965.72
2024-11-11 16:00:00,87058.85,88499.0,86862.0,88031.5,86279.53,87548.52,86226.37,87047.89,85965.47,86847.0,85560.05,86281.69,84740.22,85969.0,84315.92,85965.72,84330.9,85000.0,84319.87,84739.41,84196.18,85000.0,83944.11,84330.17,82600.49,84449.0,82454.0,84197.79,81900.0,82700.0,81602.51,82587.01,82237.21,82319.0,82027.67,82045.54,82217.97,82544.09,81805.82,82237.06,82048.12,82325.05,81906.0,82217.97,81771.95,82444.39,81738.74,82048.13,81312.14,81852.08,81233.5,81771.96,88084.34,86279.53_86847.0_84315.92_84739.41
2024-11-11 15:00:00,86279.53,87548.52,86226.37,87047.89,85965.47,86847.0,85560.05,86281.69,84740.22,85969.0,84315.92,85965.72,84330.9,85000.0,84319.87,84739.41,84196.18,85000.0,83944.11,84330.17,82600.49,84449.0,82454.0,84197.79,81900.0,82700.0,81602.51,82587.01,82237.21,82319.0,82027.67,82045.54,82217.97,82544.09,81805.82,82237.06,82048.12,82325.05,81906.0,82217.97,81771.95,82444.39,81738.74,82048.13,81312.14,81852.08,81233.5,81771.96,81193.99,81463.6,81100.8,81390.11,88031.5,85965.47_85969.0_84319.87_84330.17
2024-11-11 14:00:00,85965.47,86847.0,85560.05,86281.69,84740.22,85969.0,84315.92,85965.72,84330.9,85000.0,84319.87,84739.41,84196.18,85000.0,83944.11,84330.17,82600.49,84449.0,82454.0,84197.79,81900.0,82700.0,81602.51,82587.01,82237.21,82319.0,82027.67,82045.54,82217.97,82544.09,81805.82,82237.06,82048.12,82325.05,81906.0,82217.97,81771.95,82444.39,81738.74,82048.13,81312.14,81852.08,81233.5,81771.96,81193.99,81463.6,81100.8,81390.11,80972.92,81300.89,80828.35,81198.87,87047.89,84740.22_85000.0_83944.11_84197.79
2024-11-11 13:00:00,84740.22,85969.0,84315.92,85965.72,84330.9,85000.0,84319.87,84739.41,84196.18,85000.0,83944.11,84330.17,82600.49,84449.0,82454.0,84197.79,81900.0,82700.0,81602.51,82587.01,82237.21,82319.0,82027.67,82045.54,82217.97,82544.09,81805.82,82237.06,82048.12,82325.05,81906.0,82217.97,81771.95,82444.39,81738.74,82048.13,81312.14,81852.08,81233.5,81771.96,81193.99,81463.6,81100.8,81390.11,80972.92,81300.89,80828.35,81198.87,80800.43,81318.0,80658.95,80965.87,86281.69,84330.9_85000.0_82454.0_82587.01
2024-11-11 12:00:00,84330.9,85000.0,84319.87,84739.41,84196.18,85000.0,83944.11,84330.17,82600.49,84449.0,82454.0,84197.79,81900.0,82700.0,81602.51,82587.01,82237.21,82319.0,82027.67,82045.54,82217.97,82544.09,81805.82,82237.06,82048.12,82325.05,81906.0,82217.97,81771.95,82444.39,81738.74,82048.13,81312.14,81852.08,81233.5,81771.96,81193.99,81463.6,81100.8,81390.11,80972.92,81300.89,80828.35,81198.87,80800.43,81318.0,80658.95,80965.87,81505.24,81658.3,80519.1,80808.62,85965.72,84196.18_84449.0_81602.51_82045.54
2024-11-11 11:00:00,84196.18,85000.0,83944.11,84330.17,82600.49,84449.0,82454.0,84197.79,81900.0,82700.0,81602.51,82587.01,82237.21,82319.0,82027.67,82045.54,82217.97,82544.09,81805.82,82237.06,82048.12,82325.05,81906.0,82217.97,81771.95,82444.39,81738.74,82048.13,81312.14,81852.08,81233.5,81771.96,81193.99,81463.6,81100.8,81390.11,80972.92,81300.89,80828.35,81198.87,80800.43,81318.0,80658.95,80965.87,81505.24,81658.3,80519.1,80808.62,81693.14,81826.64,81240.45,81505.22,84739.41,82600.49_82700.0_82027.67_82237.06
2024-11-11 10:00:00,82600.49,84449.0,82454.0,84197.79,81900.0,82700.0,81602.51,82587.01,82237.21,82319.0,82027.67,82045.54,82217.97,82544.09,81805.82,82237.06,82048.12,82325.05,81906.0,82217.97,81771.95,82444.39,81738.74,82048.13,81312.14,81852.08,81233.5,81771.96,81193.99,81463.6,81100.8,81390.11,80972.92,81300.89,80828.35,81198.87,80800.43,81318.0,80658.95,80965.87,81505.24,81658.3,80519.1,80808.62,81693.14,81826.64,81240.45,81505.22,81512.44,81512.44,81295.99,81322.47,84330.17,81900.0_82319.0_81805.82_82217.97
2024-11-11 09:00:00,81900.0,82700.0,81602.51,82587.01,82237.21,82319.0,82027.67,82045.54,82217.97,82544.09,81805.82,82237.06,82048.12,82325.05,81906.0,82217.97,81771.95,82444.39,81738.74,82048.13,81312.14,81852.08,81233.5,81771.96,81193.99,81463.6,81100.8,81390.11,80972.92,81300.89,80828.35,81198.87,80800.43,81318.0,80658.95,80965.87,81505.24,81658.3,80519.1,80808.62,81693.14,81826.64,81240.45,81505.22,81512.44,81512.44,81295.99,81322.47,81269.13,81572.38,81094.57,81481.72,84197.79,82237.21_82544.09_81906.0_82048.13
2024-11-11 08:00:00,82237.21,82319.0,82027.67,82045.54,82217.97,82544.09,81805.82,82237.06,82048.12,82325.05,81906.0,82217.97,81771.95,82444.39,81738.74,82048.13,81312.14,81852.08,81233.5,81771.96,81193.99,81463.6,81100.8,81390.11,80972.92,81300.89,80828.35,81198.87,80800.43,81318.0,80658.95,80965.87,81505.24,81658.3,80519.1,80808.62,81693.14,81826.64,81240.45,81505.22,81512.44,81512.44,81295.99,81322.47,81269.13,81572.38,81094.57,81481.72,80638.34,80887.0,80430.73,80731.84,82587.01,82217.97_82325.05_81738.74_81771.96
2024-11-11 07:00:00,82217.97,82544.09,81805.82,82237.06,82048.12,82325.05,81906.0,82217.97,81771.95,82444.39,81738.74,82048.13,81312.14,81852.08,81233.5,81771.96,81193.99,81463.6,81100.8,81390.11,80972.92,81300.89,80828.35,81198.87,80800.43,81318.0,80658.95,80965.87,81505.24,81658.3,80519.1,80808.62,81693.14,81826.64,81240.45,81505.22,81512.44,81512.44,81295.99,81322.47,81269.13,81572.38,81094.57,81481.72,80638.34,80887.0,80430.73,80731.84,80427.69,80866.93,80277.34,80638.34,82045.54,82048.12_82444.39_81233.5_81390.11
2024-11-11 06:00:00,82048.12,82325.05,81906.0,82217.97,81771.95,82444.39,81738.74,82048.13,81312.14,81852.08,81233.5,81771.96,81193.99,81463.6,81100.8,81390.11,80972.92,81300.89,80828.35,81198.87,80800.43,81318.0,80658.95,80965.87,81505.24,81658.3,80519.1,80808.62,81693.14,81826.64,81240.45,81505.22,81512.44,81512.44,81295.99,81322.47,81269.13,81572.38,81094.57,81481.72,80638.34,80887.0,80430.73,80731.84,80427.69,80866.93,80277.34,80638.34,80658.77,80783.09,80343.06,80358.12,82237.06,81771.95_81852.08_81100.8_81198.87
